,regret after 1 iterations,regret after 2 iterations,regret after 3 iterations,regret after 4 iterations,regret after 5 iterations,regret after 6 iterations,regret after 7 iterations,regret after 8 iterations,regret after 9 iterations,regret after 10 iterations,regret after 11 iterations,regret after 12 iterations,regret after 13 iterations,regret after 14 iterations,regret after 15 iterations,regret after 16 iterations,regret after 17 iterations,regret after 18 iterations,regret after 19 iterations,regret after 20 iterations,regret after 21 iterations,regret after 22 iterations,regret after 23 iterations,regret after 24 iterations,regret after 25 iterations,regret after 26 iterations,regret after 27 iterations,regret after 28 iterations,regret after 29 iterations,regret after 30 iterations,regret after 31 iterations,regret after 32 iterations,regret after 33 iterations,regret after 34 iterations,regret after 35 iterations,regret after 36 iterations,regret after 37 iterations,regret after 38 iterations,regret after 39 iterations,regret after 40 iterations
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,0.005639910697937012,0.005639910697937012,0.005639910697937012,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.004102170467376709,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465,0.0040773749351501465
971,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209
23499,0.057839393615722656,0.057839393615722656,0.050339341163635254,0.050339341163635254,0.050339341163635254,0.050339341163635254,0.049522995948791504,0.049522995948791504,0.049522995948791504,0.049522995948791504,0.049522995948791504,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209,0.04758298397064209
973,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262,0.007142901420593262
976,0.023353159427642822,0.023353159427642822,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.011581778526306152,0.004135310649871826,0.004135310649871826,0.004135310649871826
978,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0030555129051208496,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133,0.0022221803665161133
979,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842,0.004870116710662842
980,0.008474886417388916,0.007506251335144043,0.006530046463012695,0.006530046463012695,0.006530046463012695,0.006530046463012695,0.006530046463012695,0.006530046463012695,0.006530046463012695,0.004470884799957275,0.004470884799957275,0.004470884799957275,0.004470884799957275,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516,0.0036089420318603516
983,0.02983635663986206,0.013769805431365967,0.006894409656524658,0.006894409656524658,0.006894409656524658,0.006483495235443115,0.006483495235443115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0.008671104907989502,0.005777180194854736,0.0044023990631103516,0.0044023990631103516,0.0044023990631103516,0.0044023990631103516,0.0044023990631103516,0.0044023990631103516,0.0044023990631103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0.010005474090576172,0.010005474090576172,0.010005474090576172,0.010005474090576172,0.010005474090576172,0.010005474090576172,0.010005474090576172,0.009218156337738037,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008464694023132324,0.008350133895874023,0.008350133895874023,0.008350133895874023,0.008350133895874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,0.006666660308837891,0.006666660308837891,0.002499997615814209,0.001944422721862793,0.001944422721862793,0.0016666650772094727,0.0016666650772094727,0.0016666650772094727,0.0016666650772094727,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.000555574893951416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0.048287034034729004,0.037440478801727295,0.037440478801727295,0.037440478801727295,0.034761905670166016,0.034761905670166016,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584,0.018273770809173584
997,0.050480425357818604,0.050480425357818604,0.050480425357818604,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557,0.025998175144195557
1004,0.019999980926513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.03642857074737549,0.03642857074737549,0.006607115268707275,0.006607115268707275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663,0.00802701711654663
1012,0.05399996042251587,0.05399996042251587,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.016857147216796875,0.015450537204742432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.02020174264907837,0.02020174264907837,0.02020174264907837,0.02020174264907837,0.02020174264907837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,0.028333306312561035,0.028333306312561035,0.028333306312561035,0.028333306312561035,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.022777795791625977,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615,0.018888890743255615
1020,0.006111085414886475,0.006111085414886475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.05303984880447388,0.048270225524902344,0.048270225524902344,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.026831746101379395,0.02048945426940918,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385,0.017121851444244385
1022,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.012222230434417725,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006944417953491211,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475,0.006111085414886475
1025,0.03960573673248291,0.03960573673248291,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547,0.027060985565185547
1026,0.0409090518951416,0.0409090518951416,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.03567099571228027,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381,0.02428567409515381
1039,0.015203714370727539,0.015203714370727539,0.015203714370727539,0.015203714370727539,0.01040738821029663,0.01040738821029663,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717,0.004362761974334717
1048,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.015286386013031006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.006879925727844238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.060836613178253174,0.03860574960708618,0.03860574960708618,0.03860574960708618,0.03860574960708618,0.03860574960708618,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307,0.005238592624664307
1054,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369,0.003203451633453369
1056,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.049255192279815674,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347,0.03493374586105347
1063,0.11418658494949341,0.10942471027374268,0.10942471027374268,0.10259217023849487,0.09087514877319336,0.09087514877319336,0.09087514877319336,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.075874924659729,0.07577317953109741,0.07577317953109741,0.07577317953109741,0.07577317953109741,0.07577317953109741,0.07577317953109741,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003,0.07505863904953003
1065,0.04191768169403076,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.02320951223373413,0.023125827312469482,0.023125827312469482,0.023125827312469482,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691,0.009420990943908691
1067,0.07061278820037842,0.07061278820037842,0.06772780418395996,0.06416058540344238,0.061364591121673584,0.061364591121673584,0.061364591121673584,0.059384822845458984,0.059384822845458984,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.05565077066421509,0.04867279529571533,0.04867279529571533,0.04867279529571533,0.04867279529571533,0.04867279529571533,0.043454110622406006,0.04114091396331787,0.04114091396331787,0.036473631858825684,0.036473631858825684,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545,0.006381213665008545
1068,0.14395105838775635,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.11615145206451416,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.034012794494628906,0.03153616189956665,0.03153616189956665,0.03153616189956665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.19170477986335754,0.19170477986335754,0.19170477986335754,0.19170477986335754,0.19170477986335754,0.19170477986335754,0.19080638885498047,0.19080638885498047,0.19080638885498047,0.19080638885498047,0.19080638885498047,0.1907164454460144,0.1907164454460144,0.1907164454460144,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588,0.17134535312652588
1071,0.09911710023880005,0.09911710023880005,0.07220077514648438,0.07220077514648438,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.049117088317871094,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418,0.04151606559753418
1073,0.018396377563476562,0.018396377563476562,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0074277520179748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828,0.016270160675048828
1084,0.017071008682250977,0.017071008682250977,0.017071008682250977,0.017071008682250977,0.017071008682250977,0.006809532642364502,0.004684090614318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,0.06524962186813354,0.06524962186813354,0.06524962186813354,0.06524962186813354,0.06524962186813354,0.03215247392654419,0.03215247392654419,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.02607959508895874,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385,0.025910913944244385
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
