,time after 1 iterations,time after 2 iterations,time after 3 iterations,time after 4 iterations,time after 5 iterations,time after 6 iterations,time after 7 iterations,time after 8 iterations,time after 9 iterations,time after 10 iterations,time after 11 iterations,time after 12 iterations,time after 13 iterations,time after 14 iterations,time after 15 iterations,time after 16 iterations,time after 17 iterations,time after 18 iterations,time after 19 iterations,time after 20 iterations,time after 21 iterations,time after 22 iterations,time after 23 iterations,time after 24 iterations,time after 25 iterations,time after 26 iterations,time after 27 iterations,time after 28 iterations,time after 29 iterations,time after 30 iterations,time after 31 iterations,time after 32 iterations,time after 33 iterations,time after 34 iterations,time after 35 iterations,time after 36 iterations,time after 37 iterations,time after 38 iterations,time after 39 iterations,time after 40 iterations,time after 41 iterations,time after 42 iterations,time after 43 iterations,time after 44 iterations,time after 45 iterations,time after 46 iterations,time after 47 iterations,time after 48 iterations,time after 49 iterations,time after 50 iterations,time after 51 iterations,time after 52 iterations,time after 53 iterations,time after 54 iterations,time after 55 iterations,time after 56 iterations,time after 57 iterations,time after 58 iterations,time after 59 iterations,time after 60 iterations,time after 61 iterations,time after 62 iterations,time after 63 iterations,time after 64 iterations,time after 65 iterations,time after 66 iterations,time after 67 iterations,time after 68 iterations,time after 69 iterations,time after 70 iterations,time after 71 iterations,time after 72 iterations,time after 73 iterations,time after 74 iterations,time after 75 iterations,time after 76 iterations,time after 77 iterations,time after 78 iterations,time after 79 iterations,time after 80 iterations,time after 81 iterations,time after 82 iterations,time after 83 iterations,time after 84 iterations,time after 85 iterations,time after 86 iterations,time after 87 iterations,time after 88 iterations,time after 89 iterations,time after 90 iterations,time after 91 iterations,time after 92 iterations,time after 93 iterations,time after 94 iterations,time after 95 iterations,time after 96 iterations,time after 97 iterations,time after 98 iterations,time after 99 iterations
1494,78.18638157844543,158.65645718574524,239.40951228141785,319.64538621902466,400.0423882007599,476.8591754436493,555.3737490177155,635.7587568759918,713.0530531406403,793.1875925064087,870.0287008285522,946.9534502029419,1026.873294353485,1107.289324760437,1187.9659869670868,1268.1788601875305,1347.6471009254456,1427.385026216507,1506.7267854213715,1584.7885134220123,1660.9590337276459,1739.7548258304596,1818.3002729415894,1898.6467370986938,1979.5830636024475,2059.20920920372,2137.964168071747,2216.910406589508,2295.93398809433,2374.950783729553,2454.2303454875946,2533.4366121292114,2613.5411133766174,2692.203526496887,2772.062026500702,2850.8459935188293,2930.630803346634,3010.125178337097,3089.5405793190002,3169.5971126556396,3248.017741203308,3327.0470316410065,3406.9377365112305,3486.750107526779,3566.551135778427,3647.109524488449,3727.754864692688,3807.3642868995667,3888.064491033554,3966.996047973633,4046.9786064624786,4127.8679184913635,4208.871577978134,4288.680990934372,4369.025605678558,4448.20959353447,4528.1614446640015,4608.8375034332275,4688.651456594467,4769.28048658371,4848.317332267761,4929.38551735878,5010.1830098629,5092.016350507736,5172.808345079422,5254.014785051346,5334.981639146805,5416.379430294037,5496.142638921738,5576.278746128082,5655.173954248428,5735.606192350388,5816.458120584488,5897.179615020752,5977.188475370407,6057.171563863754,6137.366642951965,6217.38405585289,6298.153453588486,6379.369295120239,6458.288015365601,6539.187274456024,6620.7964515686035,6701.086455821991,6782.19046497345,6863.185142755508,6943.9835295677185,7024.8183925151825,7104.379359483719,7185.142723321915,7263.336963415146,7344.142085313797,7421.889765501022,7502.81470990181,7583.469314336777,7662.647274971008,7744.538917541504,7825.9584267139435,7907.223895788193
1495,79.3856189250946,157.45514106750488,236.63257265090942,316.82936453819275,397.5374810695648,474.6310918331146,551.4104673862457,630.7572643756866,710.4874176979065,787.8218569755554,867.3838238716125,946.1198544502258,1025.6740217208862,1105.5720555782318,1186.0296127796173,1264.9825358390808,1343.7015509605408,1421.5339086055756,1500.3518660068512,1579.5959215164185,1660.2050304412842,1740.8127055168152,1820.0456941127777,1899.1343450546265,1979.0906100273132,2058.715935230255,2138.054809808731,2216.093769311905,2295.658592939377,2374.9614679813385,2453.8379850387573,2532.7735900878906,2613.1456999778748,2693.63250875473,2773.700229883194,2852.3310894966125,2933.0448985099792,3011.379500389099,3090.8698830604553,3169.9739441871643,3248.0876471996307,3326.4252276420593,3407.2362444400787,3487.8279712200165,3567.216240644455,3647.887641429901,3724.8207066059113,3804.527951002121,3886.0451962947845,3967.1785917282104,4047.2205407619476,4126.943723917007,4207.652825832367,4288.397720575333,4368.450451135635,4445.542312383652,4525.807528972626,4606.641837358475,4685.764235496521,4764.598864555359,4846.4473032951355,4926.313776016235,5007.25804066658,5087.345669031143,5167.863196372986,5249.582090377808,5329.459084272385,5410.223001003265,5491.601058244705,5572.956799030304,5654.25106215477,5735.599072217941,5816.109513759613,5895.6571934223175,5976.571000814438,6057.61895942688,6138.733309745789,6219.856200218201,6299.180470943451,6378.08981013298,6458.708884239197,6539.114213943481,6619.7552218437195,6700.149183988571,6778.697846651077,6857.279825687408,6938.990693569183,7018.008567333221,7097.6701509952545,7179.2610874176025,7260.0058052539825,7340.794030427933,7420.468880653381,7501.955567598343,7582.7412276268005,7662.806535959244,7744.205801963806,7824.694987535477,7905.214434146881
1496,79.48453259468079,159.05628943443298,240.10239791870117,322.5939552783966,404.46292304992676,485.5298910140991,566.3025953769684,646.2438628673553,725.6548845767975,805.1688711643219,883.4199726581573,962.6482574939728,1043.9562058448792,1123.916479587555,1203.2858505249023,1283.246610879898,1364.1179089546204,1444.9367046356201,1524.0347273349762,1605.4181985855103,1686.1183242797852,1767.4905643463135,1847.336186170578,1927.5363864898682,2008.1601178646088,2087.3969192504883,2167.5298607349396,2248.397016763687,2329.5076220035553,2410.9059665203094,2492.8500039577484,2574.3436863422394,2655.007600545883,2734.7328519821167,2815.340747117996,2896.192967414856,2976.377422809601,3057.5947053432465,3137.809935569763,3218.009218931198,3299.7554411888123,3381.409908056259,3461.8758051395416,3543.6736838817596,3624.1326355934143,3706.243569135666,3786.4478645324707,3866.3949103355408,3947.2463026046753,4029.491894721985,4110.2840049266815,4192.015223264694,4274.2722427845,4353.682065248489,4434.421781539917,4516.288942098618,4598.18136048317,4678.838036298752,4759.9463326931,4841.6622631549835,4922.677706718445,5003.0772387981415,5085.073678016663,5166.800006866455,5248.154921531677,5328.988704204559,5406.639461994171,5489.231721401215,5571.640926599503,5655.214184761047,5737.91104888916,5817.906009197235,5900.1706783771515,5982.500182390213,6064.235431432724,6147.250451564789,6229.630476474762,6309.983120203018,6392.2577912807465,6473.409132480621,6556.050523281097,6637.300437927246,6719.555244684219,6801.219162464142,6882.966037988663,6964.025644779205,7045.979720115662,7126.230713129044,7206.893038511276,7289.1455800533295,7371.731528043747,7453.236513137817,7534.579328298569,7616.212427139282,7698.674782752991,7780.709381818771,7862.490029573441,7943.238088607788,8024.5164794921875
1497,80.74306774139404,163.57918071746826,244.0786578655243,326.01773262023926,406.3152289390564,487.7358558177948,568.1048276424408,645.9766979217529,727.5801210403442,807.9074614048004,889.1085915565491,969.1312618255615,1050.483368396759,1131.9190249443054,1212.7969999313354,1294.9096183776855,1374.9183101654053,1452.0926265716553,1532.711936712265,1613.2097566127777,1690.8693809509277,1771.5893890857697,1851.4252171516418,1931.7618231773376,2011.5146834850311,2090.0578141212463,2169.154119491577,2249.7996549606323,2328.551684141159,2408.1744945049286,2487.8497092723846,2568.13241314888,2648.6405894756317,2730.638302564621,2808.2955915927887,2884.5078613758087,2965.402768135071,3046.470218896866,3127.0489568710327,3207.4186153411865,3287.202879667282,3367.8851931095123,3447.8964245319366,3526.225114583969,3606.960032939911,3688.4174597263336,3769.975606918335,3850.6713302135468,3928.145304918289,4008.167966604233,4089.7766308784485,4172.259853839874,4253.432961463928,4335.507692813873,4416.716083526611,4497.159205198288,4578.914041996002,4660.4041175842285,4742.730098485947,4824.59064912796,4904.679767370224,4985.717270374298,5067.600190877914,5148.375600814819,5229.83708524704,5312.532028913498,5393.673447847366,5475.872313737869,5559.42574763298,5642.048751592636,5725.352417707443,5806.872084856033,5889.227859020233,5969.634327173233,6050.718527317047,6131.997623920441,6213.8088228702545,6295.907766819,6377.7171330451965,6457.868820905685,6540.112608194351,6623.248287439346,6704.841815233231,6786.655682086945,6868.114343881607,6950.556038618088,7032.99359536171,7115.382833242416,7196.92621421814,7279.606508016586,7362.1134650707245,7443.0411677360535,7524.57212471962,7607.565361261368,7690.635259151459,7772.699198246002,7854.115432739258,7935.7445063591,8017.657510280609
1498,82.15167999267578,162.89675545692444,243.891441822052,325.45138454437256,405.47217321395874,486.499445438385,566.4608762264252,646.9106605052948,728.1547260284424,809.4585931301117,890.3040957450867,970.2089629173279,1051.4572579860687,1130.9846177101135,1213.5124335289001,1294.3613815307617,1374.8557868003845,1455.8533804416656,1538.488051891327,1620.5221078395844,1703.109362602234,1783.47296667099,1863.44864153862,1945.2042272090912,2024.674825668335,2105.161034345627,2187.3961176872253,2269.022513151169,2351.1928794384003,2432.623262166977,2513.1275215148926,2594.666911840439,2675.9301822185516,2757.4066998958588,2839.276417016983,2920.5778794288635,3002.62450504303,3084.591032743454,3166.614126443863,3249.206814289093,3329.0071651935577,3410.58646607399,3491.3960661888123,3572.0179476737976,3653.649106502533,3735.902523756027,3818.092339515686,3899.316973924637,3982.1723771095276,4064.8545978069305,4146.537338733673,4227.407830238342,4308.076879262924,4389.272602796555,4470.090322971344,4552.282883882523,4635.438947200775,4716.900389909744,4798.384100437164,4880.076407194138,4962.378243684769,5043.857956409454,5126.486570119858,5209.3468952178955,5291.914527177811,5373.63164639473,5455.231022357941,5537.947345733643,5618.40439581871,5698.46724653244,5781.387122631073,5864.406373023987,5948.614724159241,6031.176639556885,6113.923883676529,6196.571338891983,6278.731358528137,6359.51585483551,6443.718332290649,6524.1798486709595,6605.128767490387,6687.610911369324,6770.733468055725,6853.194609880447,6936.370949745178,7019.013797521591,7100.163728713989,7182.007509946823,7264.833421707153,7347.961160898209,7429.658339500427,7511.972612857819,7596.088507175446,7677.9573011398315,7760.572893857956,7843.328328609467,7924.342311620712,8006.510686159134,8089.68816280365
1499,79.6659483909607,160.3581783771515,239.49385786056519,321.1444761753082,402.1539559364319,482.5898208618164,562.76469373703,643.6362795829773,723.3628532886505,804.824551820755,884.1679565906525,963.7496993541718,1044.703007698059,1125.2344250679016,1203.8463985919952,1284.2699897289276,1364.2853407859802,1444.6702103614807,1524.5905494689941,1604.2488567829132,1684.3139810562134,1765.5797979831696,1846.8222041130066,1926.8623175621033,2007.8050389289856,2087.9514858722687,2166.613226890564,2248.4532449245453,2329.5465614795685,2410.103382587433,2491.4259996414185,2571.5458900928497,2652.9348378181458,2733.8784198760986,2814.8842828273773,2896.5563957691193,2977.501613855362,3058.2654671669006,3139.3549044132233,3221.748377084732,3303.6453177928925,3385.297302007675,3466.6986236572266,3545.437116622925,3623.3955538272858,3703.218934774399,3785.1442320346832,3866.1511862277985,3946.0389709472656,4026.41783618927,4107.892536640167,4188.472042322159,4270.469272375107,4351.336953878403,4432.496484518051,4512.569530963898,4593.659188270569,4673.161933898926,4753.491733074188,4832.235613822937,4913.2215712070465,4994.768432855606,5076.019228219986,5159.488729476929,5240.7789306640625,5322.22168803215,5405.220641613007,5486.295823335648,5567.354319810867,5649.655573129654,5731.850360393524,5814.056175231934,5895.450411081314,5976.90599489212,6059.257530450821,6142.337107658386,6222.832077741623,6304.103484153748,6385.9071316719055,6466.299701452255,6548.861601829529,6630.7756242752075,6711.784173488617,6790.327697992325,6872.337260723114,6954.140357494354,7036.109959363937,7119.1175282001495,7201.865394353867,7283.79616522789,7364.934524297714,7445.992312908173,7528.189177274704,7609.883728265762,7692.656383514404,7774.351021289825,7854.44419336319,7933.991218805313,8015.708971738815
1500,80.55496764183044,160.73576879501343,239.99349308013916,321.2397925853729,403.1263461112976,484.2262740135193,564.5342652797699,646.0413045883179,727.2191073894501,806.1085541248322,885.8903193473816,965.5311062335968,1046.2862555980682,1127.4800639152527,1207.6129944324493,1288.5948882102966,1369.5668394565582,1448.91494679451,1529.609459400177,1610.7632284164429,1691.3852124214172,1772.0766053199768,1852.9809093475342,1932.2341139316559,2013.7583038806915,2094.3680443763733,2176.0327394008636,2258.0952785015106,2338.50026679039,2418.0432052612305,2498.830514192581,2580.3074696063995,2661.2986512184143,2742.091777086258,2822.927055120468,2902.186265230179,2982.4737219810486,3062.160549879074,3142.9157478809357,3224.6545083522797,3306.0530745983124,3385.4402318000793,3466.298594713211,3546.8217718601227,3628.4583094120026,3710.101815700531,3792.3131449222565,3873.382252216339,3954.6394362449646,4035.094084262848,4116.794494152069,4197.32152223587,4277.691405534744,4357.148290395737,4437.039254426956,4516.995862960815,4598.2394597530365,4678.330327510834,4758.832740068436,4838.740768194199,4920.059720754623,5001.0546934604645,5082.500274658203,5165.307031154633,5245.373733282089,5326.471747875214,5406.446583032608,5488.686354398727,5570.72208738327,5652.576974868774,5734.295485496521,5815.7103843688965,5897.579128026962,5978.90535902977,6058.7398290634155,6139.467469930649,6221.20138835907,6301.686136722565,6384.472396612167,6466.567333221436,6549.187471866608,6629.789144992828,6712.225113153458,6793.82590174675,6875.588494300842,6957.6432201862335,7038.632435321808,7120.354990243912,7201.021746635437,7283.492746591568,7365.245152235031,7446.172954559326,7527.09045624733,7609.998636484146,7693.266157150269,7774.863010883331,7857.099413871765,7938.251972198486,8020.887257814407
1501,78.5347888469696,159.68267178535461,241.45887088775635,323.0077872276306,404.1536340713501,485.3984932899475,566.31462931633,645.9088187217712,727.7851188182831,806.2747747898102,887.2708253860474,968.7883055210114,1050.2639334201813,1130.636305809021,1211.4141483306885,1291.887870311737,1371.2827725410461,1450.3163170814514,1530.2585513591766,1611.4500029087067,1693.5886361598969,1773.2810020446777,1852.400622844696,1933.3223416805267,2014.4196546077728,2095.6624574661255,2175.1101217269897,2256.3820321559906,2338.4517390727997,2419.050451517105,2500.662617921829,2582.4208705425262,2662.9635870456696,2743.492096424103,2825.266494989395,2907.1113646030426,2988.096969604492,3070.1436307430267,3151.3123455047607,3231.288809299469,3312.1221873760223,3394.8013598918915,3476.9789361953735,3557.3497359752655,3638.997384786606,3721.5466945171356,3803.692224740982,3884.927988052368,3964.8940188884735,4046.2694385051727,4128.853414297104,4210.0969145298,4292.335644483566,4375.916179180145,4458.391784906387,4539.361830949783,4622.701078414917,4706.641004562378,4789.048088312149,4869.013117551804,4949.581356048584,5032.153140306473,5114.602036476135,5196.120856046677,5275.931166887283,5355.767516136169,5438.280247211456,5520.6810710430145,5603.586147069931,5686.133252382278,5765.392643928528,5846.511030912399,5930.055789470673,6012.911335229874,6095.379945278168,6177.5178854465485,6260.1588253974915,6342.18545794487,6425.006737709045,6507.226943492889,6588.512489795685,6668.140523672104,6751.625126838684,6834.550897598267,6918.411988735199,7001.960615158081,7084.506776094437,7166.8988032341,7248.815691947937,7331.045937299728,7414.237604379654,7496.694940805435,7578.597412824631,7660.33583855629,7740.872067928314,7823.712827205658,7906.318719625473,7987.123597860336,8070.150342226028
1506,81.67398595809937,162.99008083343506,243.7833127975464,323.22918605804443,403.6599004268646,483.1693618297577,563.382524728775,643.9044954776764,721.9201974868774,802.7597553730011,884.1671783924103,966.3458514213562,1046.3990273475647,1126.874097108841,1208.1732051372528,1287.9522421360016,1369.5070970058441,1448.8919100761414,1530.815669298172,1611.7927870750427,1693.592086315155,1774.0743024349213,1852.2587702274323,1930.118356704712,2010.9195280075073,2092.7213146686554,2174.391052722931,2256.465086221695,2338.0736134052277,2418.915368795395,2500.1725511550903,2583.4652502536774,2664.18701672554,2746.770110845566,2826.923807621002,2908.8487713336945,2990.2565853595734,3071.720457315445,3153.4301726818085,3234.8243548870087,3317.187402486801,3399.340633869171,3480.2931122779846,3560.3061695098877,3642.5549228191376,3724.3279185295105,3806.6438353061676,3887.1638362407684,3968.987857580185,4048.137867450714,4127.988335609436,4209.715229272842,4290.3334720134735,4372.815167665482,4456.854880094528,4540.465504169464,4622.482106208801,4703.96842956543,4785.362452507019,4867.18857884407,4949.921103954315,5031.661204099655,5114.503580570221,5194.951823472977,5276.821056604385,5356.582951307297,5436.612774133682,5517.087914466858,5598.23134303093,5680.746212005615,5762.7703313827515,5845.237016201019,5928.77433681488,6010.410933494568,6092.953377246857,6174.3358590602875,6255.668848276138,6337.515683412552,6419.832886695862,6502.008351564407,6582.847991466522,6662.90451836586,6745.754096508026,6825.70183467865,6904.1764895915985,6984.695214509964,7067.7607090473175,7148.665555238724,7232.271566867828,7315.880214214325,7398.955184936523,7482.0970594882965,7566.346654176712,7650.585063695908,7732.932434797287,7814.165587902069,7896.727607011795,7979.304388046265,8059.588773727417
1507,81.18523120880127,163.58251023292542,245.55962443351746,327.8603415489197,408.9411041736603,491.03496408462524,572.6694905757904,654.4960143566132,735.9863743782043,817.2103068828583,899.4058742523193,980.8580601215363,1060.7824485301971,1140.4731893539429,1219.680738210678,1299.8921904563904,1382.3118696212769,1463.5330829620361,1544.972326040268,1626.6328423023224,1708.0069744586945,1790.7569642066956,1872.0359086990356,1952.6849007606506,2035.0990402698517,2115.763553380966,2194.047924041748,2274.340808868408,2354.8006196022034,2437.610068798065,2518.538775205612,2599.7668657302856,2680.82048368454,2760.5763549804688,2841.417932510376,2923.9404616355896,3006.455203771591,3085.7822844982147,3167.93022274971,3250.406266450882,3332.397748231888,3413.8904325962067,3496.1399762630463,3578.6305963993073,3660.5223639011383,3742.1014573574066,3822.7116754055023,3903.326921224594,3985.8501670360565,4067.896022796631,4150.488288402557,4233.772520303726,4315.758946180344,4397.819727897644,4480.47544169426,4562.327816963196,4642.321821212769,4725.376868009567,4808.312641859055,4889.073359251022,4968.379829883575,5050.360771417618,5133.2668397426605,5215.262662887573,5298.949873447418,5381.306458711624,5461.901165485382,5543.719418048859,5624.4573884010315,5705.818387269974,5789.295026779175,5872.377691984177,5954.877758979797,6036.7913200855255,6120.075925350189,6202.2068247795105,6284.020050048828,6367.790852546692,6450.1523468494415,6533.336045265198,6614.994778871536,6698.1794312000275,6779.514379024506,6861.960488080978,6943.425922870636,7025.793272256851,7105.502979278564,7186.721332788467,7269.4421010017395,7353.148014307022,7436.386834383011,7519.64314365387,7602.067101240158,7685.056746006012,7768.371339797974,7851.2242131233215,7932.439489364624,8016.023685216904,8098.116361856461
1508,82.76244258880615,163.14857006072998,245.52494859695435,328.5408248901367,411.9352476596832,494.29228949546814,575.6014628410339,657.3626439571381,739.6846034526825,822.0521507263184,905.0576753616333,987.2682509422302,1068.346108675003,1151.582237958908,1231.8651330471039,1313.9746158123016,1396.2783868312836,1476.567501783371,1558.2685341835022,1640.7745859622955,1722.2141983509064,1803.9369535446167,1886.4302949905396,1969.558909893036,2051.0273249149323,2133.350578069687,2213.722839832306,2296.983061313629,2379.3966641426086,2462.233826637268,2544.827283859253,2628.23180103302,2710.919180870056,2791.652930021286,2874.690675973892,2956.2847714424133,3038.4743180274963,3122.0812191963196,3204.7801225185394,3286.5315873622894,3370.5021755695343,3452.077122926712,3535.963011741638,3620.0605144500732,3702.759045600891,3785.4512734413147,3868.9845807552338,3952.4451484680176,4035.105792760849,4117.264803886414,4200.654710054398,4283.474920511246,4366.305805206299,4447.969480276108,4530.515366077423,4613.77029466629,4695.868318796158,4778.295557022095,4860.385271549225,4944.413855552673,5027.180805206299,5109.154552221298,5192.36363863945,5276.165726900101,5359.048190355301,5442.190213680267,5525.743807792664,5608.593159914017,5692.103883266449,5775.435380458832,5858.902175664902,5940.514805316925,6020.471409320831,6100.760306358337,6183.359132051468,6266.772415161133,6350.500374794006,6433.265677690506,6517.456505775452,6600.597764492035,6681.4963755607605,6765.509927749634,6850.720294713974,6935.389229059219,7018.091229200363,7102.237297534943,7185.542547464371,7269.707889556885,7354.564621448517,7439.305493116379,7522.300293207169,7606.267892599106,7689.604579210281,7773.6362364292145,7858.5970640182495,7943.275687456131,8027.646785974503,8111.513785600662,8195.580528259277
1510,83.19680666923523,165.7798101902008,247.8181164264679,330.4852740764618,413.6352701187134,496.12390756607056,577.8007261753082,659.0016939640045,738.6571633815765,820.3699386119843,902.2482759952545,985.6933281421661,1068.9302864074707,1151.8559617996216,1235.5849237442017,1317.8950591087341,1400.6690273284912,1482.7779369354248,1566.2838575839996,1648.996577501297,1731.1343030929565,1813.0296409130096,1896.1086101531982,1978.6602249145508,2059.8999791145325,2143.4817702770233,2227.138720035553,2307.9983990192413,2391.7587950229645,2475.26690530777,2558.4232444763184,2641.7299950122833,2724.3492200374603,2808.066833972931,2890.1023120880127,2972.984288930893,3056.3159832954407,3138.904010772705,3222.244614839554,3304.6417224407196,3386.925525903702,3470.451461791992,3551.2022047042847,3633.8962881565094,3717.3629791736603,3801.492435693741,3882.531555891037,3963.329483270645,4046.3368673324585,4128.558068990707,4211.877410411835,4293.156217336655,4378.328713178635,4460.534726142883,4544.147662639618,4628.071927309036,4710.636294126511,4794.521232843399,4878.788893222809,4961.81919670105,5045.3280572891235,5127.407892465591,5211.466716766357,5293.626527309418,5377.6018126010895,5460.243172883987,5544.998864412308,5628.366603851318,5713.112450122833,5797.751078128815,5881.170365095139,5964.66811132431,6048.778692483902,6132.609803915024,6213.716356277466,6294.553121089935,6379.032591819763,6463.976453065872,6549.428464889526,6633.876066207886,6716.960461139679,6801.04217004776,6885.182246208191,6969.962342977524,7055.601356506348,7139.017704248428,7221.762923240662,7305.227861404419,7390.076424837112,7474.0055294036865,7558.475065469742,7642.200196266174,7727.057228088379,7811.227322340012,7896.957847118378,7981.694057226181,8067.225036382675,8150.683653354645,8235.791216373444
1511,82.58918237686157,166.23088574409485,248.3608729839325,332.003399848938,415.84383487701416,499.77763390541077,582.236391544342,664.975522518158,748.1169698238373,831.638818025589,914.8723967075348,998.0345599651337,1077.1966042518616,1161.3183200359344,1245.5555708408356,1329.0995864868164,1412.6061508655548,1496.5729253292084,1579.9703872203827,1663.3668022155762,1746.2657871246338,1829.9084820747375,1914.3320271968842,1996.0187571048737,2077.6728794574738,2160.454582452774,2243.0127675533295,2326.2734599113464,2407.5826296806335,2489.1436421871185,2569.3618223667145,2651.7825219631195,2735.6137702465057,2818.735131263733,2901.5062022209167,2982.368194580078,3064.491197824478,3149.4620151519775,3234.0749559402466,3318.164228439331,3400.7904217243195,3484.590996026993,3568.3521313667297,3651.7860214710236,3733.7366638183594,3816.8760738372803,3900.415199995041,3984.1794741153717,4066.494181394577,4148.339024543762,4232.960987091064,4317.156196117401,4400.84085226059,4484.4241235256195,4567.50622010231,4649.18048286438,4732.6464631557465,4817.473195552826,4901.411661863327,4984.390691041946,5066.919960260391,5151.628943443298,5235.713367700577,5319.7582240104675,5402.2350516319275,5483.3769726753235,5567.312380552292,5649.7794399261475,5731.820815324783,5816.986943721771,5901.010107755661,5985.837593317032,6069.487187385559,6153.689316272736,6238.908968925476,6322.8031549453735,6407.359369277954,6489.329580783844,6569.999083042145,6652.300302743912,6737.041917324066,6821.448956251144,6906.869307756424,6990.637667417526,7074.887756824493,7157.757470369339,7242.9856588840485,7327.055539608002,7411.488239765167,7495.745040178299,7579.428337812424,7663.950557470322,7749.488527059555,7832.925574064255,7915.258573770523,7999.660829782486,8083.865632772446,8168.560750484467,8254.32641339302
1512,78.93662714958191,161.10485363006592,245.2676968574524,327.4744577407837,409.60143756866455,490.66311621665955,571.8799617290497,653.6216487884521,736.5758926868439,817.4905438423157,897.9671332836151,980.3425357341766,1063.2802522182465,1146.2728078365326,1228.9912412166595,1311.259697675705,1394.7250339984894,1476.6900401115417,1558.274498462677,1638.641875743866,1721.749716758728,1803.3440368175507,1886.0438265800476,1965.8813664913177,2048.742498397827,2130.6662747859955,2213.1125576496124,2295.1212673187256,2376.005574941635,2457.454206466675,2540.9865860939026,2623.21555018425,2705.30242395401,2787.255140066147,2869.8549110889435,2952.7943365573883,3036.0246489048004,3118.923171520233,3201.5958602428436,3285.5583288669586,3369.369234085083,3452.1515443325043,3534.6668889522552,3617.6845791339874,3699.5120215415955,3781.102963924408,3863.1521077156067,3943.509238243103,4021.4224536418915,4099.577934026718,4183.6909720897675,4268.684766769409,4352.005900144577,4434.077385902405,4514.855855464935,4598.555834531784,4680.469417095184,4762.146215677261,4843.449125528336,4925.656679391861,5009.029831171036,5090.785446882248,5173.381869316101,5255.184015989304,5338.514667272568,5421.479788541794,5503.5370581150055,5586.041346788406,5668.2465279102325,5750.890664577484,5832.522152423859,5915.017837524414,5997.129638671875,6080.145259141922,6162.844844579697,6244.109486341476,6328.430288314819,6411.471603631973,6495.445928096771,6578.763001441956,6662.289356470108,6744.993559122086,6828.300071716309,6912.165347099304,6996.582654714584,7078.9650638103485,7162.402766466141,7245.421542882919,7328.479988574982,7411.7234563827515,7495.595051765442,7579.0643990039825,7662.461905002594,7744.221862316132,7828.218633174896,7909.663233041763,7993.577842712402,8078.07977771759,8159.511049747467
1514,83.53140997886658,166.45567297935486,248.50297856330872,331.7063593864441,413.730099439621,495.04076504707336,576.8356332778931,659.496812582016,739.777293920517,820.5930292606354,903.5615129470825,983.7389307022095,1067.0894780158997,1147.2043635845184,1228.268031835556,1310.935536146164,1392.7925744056702,1473.4175732135773,1552.9304525852203,1635.1325514316559,1717.681866645813,1800.469506263733,1883.2776789665222,1966.5715396404266,2049.77196931839,2133.1127376556396,2215.1943736076355,2298.356757879257,2379.0034685134888,2462.0477480888367,2544.3141281604767,2627.012810945511,2710.905432701111,2793.84135890007,2876.7835698127747,2959.742350578308,3042.759173154831,3125.9115974903107,3208.7478172779083,3291.713071346283,3373.131635904312,3455.6620132923126,3538.340045928955,3620.937641620636,3703.7959570884705,3786.37974858284,3867.9943795204163,3949.652652978897,4032.226438999176,4115.623224258423,4199.0692138671875,4282.636614322662,4364.511271715164,4446.382651090622,4528.12585735321,4610.539094924927,4692.963266372681,4776.13289809227,4859.096673488617,4941.739449977875,5021.5974633693695,5103.2098343372345,5185.661936998367,5268.378695726395,5351.19486451149,5432.237927913666,5514.32312130928,5596.359241962433,5678.95801782608,5760.389719963074,5843.613723039627,5926.196578502655,6008.330372810364,6091.263937711716,6174.524992227554,6258.0420961380005,6340.883984565735,6424.354652881622,6506.984754085541,6590.457627534866,6673.051864624023,6756.461256742477,6839.336248159409,6922.798770666122,7005.531142473221,7088.0555720329285,7171.8497676849365,7254.291111707687,7336.799631118774,7420.0896871089935,7503.289349794388,7585.645760774612,7669.327215909958,7752.0678627491,7835.881794691086,7917.904143810272,8000.997178554535,8084.284392595291,8165.925142049789
