,rank 4,rank 5,rank 6,rank 7,rank 8,rank 9,rank 10,rank 11,rank 12,rank 13,rank 14,rank 15,rank 16,rank 17,rank 18,rank 19,rank 20,rank 21,rank 22,rank 23,rank 24,rank 25,rank 26,rank 27,rank 28,rank 29,rank 30,rank 31,rank 32,rank 33,rank 34,rank 35,rank 36,rank 37,rank 38,rank 39,rank 40
744,0.05592252575011197,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.055922525750111966,0.0456560680698612,0.0456560680698612,0.0456560680698612,0.0456560680698612,0.0456560680698612,0.0456560680698612,0.0456560680698612,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.038946111359904514,0.03667338408717721,0.03667338408717721,0.03667338408717721
745,0.019090909090909082,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.00567099567099567,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908,0.000909090909090908
746,0.0239811912225706,0.004299149126735374,0.004299149126735374,0.004299149126735374,0.004299149126735374,0.004299149126735374,0.004299149126735374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.04024725274725274,0.040247252747252736,0.040247252747252736,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693,0.011692307692307693
748,0.058599033816425145,0.038792270531401024,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.026835748792270547,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371,0.012041062801932371
749,0.019626810363462283,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.019626810363462286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.04449779911964774,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.042700280112044686,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628,0.018571428571428628
751,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348,0.0019480519480519348
752,0.0102875651906192,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.005259032391381979,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.004819838474747804,0.0041901121078810055,0.0041901121078810055,0.0041901121078810055,0.0041901121078810055,0.0041901121078810055,0.0041901121078810055,0.0041901121078810055
753,0.08492063492063484,0.08492063492063484,0.08492063492063484,0.0461111111111111,0.0461111111111111,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.03587301587301589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.018181818181818174,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0047619047619047615,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0034199134199134128,0.0,0.0
761,0.0047505984405908225,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.00479118079448279,0.003330501484235291,0.003330501484235291,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141,0.0015028523743916141
763,0.04400000000000004,0.03599999999999995,0.03599999999999995,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007
764,0.04545454545454547,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243,0.018181818181818243
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.03300966813863239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.02016602997355281,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.013037515917327894,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596,0.0077548467792370596
769,0.06796641361858752,0.015970784449045317,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876,0.0007094757094756876
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.015998901958863998,0.01482097603416771,0.01482097603416771,0.01482097603416771,0.01482097603416771,0.01482097603416771,0.01482097603416771,0.01482097603416771,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.007789345601967702,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957,0.00038964179644201957
773,0.019846153846153874,0.019846153846153874,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.019525641025641003,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867,0.015846153846153867
774,0.0006157263630089949,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.000615726363008995,0.0005025017253277864,0.0005025017253277864,0.0005025017253277864
776,0.01200000000000001,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.011999999999999985,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.004000000000000017
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.004176840167275306,0.004176840167275306,0.004176840167275306,0.004176840167275306,0.004176840167275306,0.004176840167275306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.03249999999999997,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928,0.01176406926406928
792,0.023324376464103624,0.023324376464103624,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.019044715447154456,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0016666666666666494,0.0,0.0,0.0,0.0,0.0
793,0.050724637681159424,0.0191626409017714,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475,0.0011272141706924475
794,0.06136520484346572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988,0.00445499773857988
796,0.012316715542521988,0.012316715542521988,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,0.010146103896103903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,0.03848641210870307,0.03557791537667687,0.03557791537667687,0.025546955624354998,0.025546955624354998,0.025546955624354998,0.025546955624354998,0.025546955624354998,0.025546955624354998,0.025546955624354998,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428,0.009351565187478428
803,0.0011215133783599035,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.004051369348720746,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0028341971245573467,0.0027127362065188787,0.0027127362065188787,0.0027127362065188787,0.0027127362065188787,0.0027127362065188787,0.0027127362065188787,0.002098375101490281,0.002098375101490281,0.002098375101490281,0.002098375101490281,0.002098375101490281,0.002098375101490281,0.002098375101490281
806,0.011914161352363603,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.002247191011235952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.016069046827971292,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815,0.0036554035803930815
811,0.016969696969696968,0.016969696969696968,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477,0.00163690476190477
813,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02783504703515388,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181,0.02648409913248181
814,0.0323529411764705,0.0323529411764705,0.010363268742201698,0.00976621417797882,0.00976621417797882,0.00976621417797882,0.00976621417797882,0.00976621417797882,0.00976621417797882,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.006608689987622957,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014,0.0011087977230248014
816,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.004113186370751809,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0031432329099106704,0.0026481054558571138
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0028219863604300593,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073,0.0010497922286214073
820,0.0058479532163742826,0.005847953216374282,0.005847953216374282,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.003922161726154477,0.002399677354305324,0.002399677354305324,0.002399677354305324
826,0.020461600009962666,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.020461600009962663,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624,0.009221181327405624
827,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.004522840343735901,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321,0.003007688828584321
830,0.04126461988304096,0.013350075457460836,0.012400372571212959,0.012400372571212959,0.012400372571212959,0.012400372571212959,0.012400372571212959,0.012198759667987157,0.012198759667987157,0.012198759667987157,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.008972953216374258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
